LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 10002
Segment TrigTime TimeSinceSegment1
#1 23-Jun-2015 16:32:01 0                 
Time Ampl
-1.641477e-007 1.01443
-1.639477e-007 1.01443
-1.637477e-007 1.01443
-1.635477e-007 1.01443
-1.633477e-007 1.00779
-1.631477e-007 1.00779
-1.629477e-007 1.00114
-1.627477e-007 1.00779
-1.625477e-007 1.00779
-1.623477e-007 1.00114
-1.621477e-007 1.00779
-1.619477e-007 1.00779
-1.617477e-007 1.01443
-1.615477e-007 1.02107
-1.613477e-007 1.02771
-1.611477e-007 1.04099
-1.609477e-007 1.04764
-1.607477e-007 1.05428
-1.605477e-007 1.06092
-1.603477e-007 1.06092
-1.601477e-007 1.06756
-1.599477e-007 1.06756
-1.597477e-007 1.08085
-1.595477e-007 1.05428
-1.593477e-007 1.06092
-1.591477e-007 1.05428
-1.589477e-007 1.04099
-1.587477e-007 1.04099
-1.585477e-007 1.03435
-1.583477e-007 1.02107
-1.581477e-007 1.01443
-1.579477e-007 1.01443
-1.577477e-007 1.01443
-1.575477e-007 1.01443
-1.573477e-007 1.01443
-1.571477e-007 1.01443
-1.569477e-007 1.01443
-1.567477e-007 1.01443
-1.565477e-007 1.02107
-1.563477e-007 1.02107
-1.561477e-007 1.02107
-1.559477e-007 1.02107
-1.557477e-007 1.02107
-1.555477e-007 1.02107
-1.553477e-007 1.02771
-1.551477e-007 1.02771
-1.549477e-007 1.02107
-1.547477e-007 1.02107
-1.545477e-007 1.02107
-1.543477e-007 1.02107
-1.541477e-007 1.01443
-1.539477e-007 1.01443
-1.537477e-007 1.01443
-1.535477e-007 1.01443
-1.533477e-007 1.00779
-1.531477e-007 1.00779
-1.529477e-007 1.01443
-1.527477e-007 1.01443
-1.525477e-007 1.01443
-1.523477e-007 1.02107
-1.521477e-007 1.02107
-1.519477e-007 1.02107
-1.517477e-007 1.02771
-1.515477e-007 1.03435
-1.513477e-007 1.03435
-1.511477e-007 1.04099
-1.509477e-007 1.04764
-1.507477e-007 1.03435
-1.505477e-007 1.05428
-1.503477e-007 1.04099
-1.501477e-007 1.04099
-1.499477e-007 1.04099
-1.497477e-007 1.03435
-1.495477e-007 1.02771
-1.493477e-007 1.02107
-1.491477e-007 1.02107
-1.489477e-007 1.00779
-1.487477e-007 1.00779
-1.485477e-007 1.00114
-1.483477e-007 1.00114
-1.481477e-007 1.01443
-1.479477e-007 1.01443
-1.477477e-007 1.00779
-1.475477e-007 1.02107
-1.473477e-007 1.02107
-1.471477e-007 1.02107
-1.469477e-007 1.02107
-1.467477e-007 1.02107
-1.465477e-007 1.02107
-1.463477e-007 1.03435
-1.461477e-007 1.03435
-1.459477e-007 1.03435
-1.457477e-007 1.03435
-1.455477e-007 1.03435
-1.453477e-007 1.02107
-1.451477e-007 1.03435
-1.449477e-007 1.02771
-1.447477e-007 1.02771
-1.445477e-007 1.02771
-1.443477e-007 1.02107
-1.441477e-007 1.02107
-1.439477e-007 1.02107
-1.437477e-007 1.01443
-1.435477e-007 1.01443
-1.433477e-007 1.01443
-1.431477e-007 1.01443
-1.429477e-007 1.01443
-1.427477e-007 1.02107
-1.425477e-007 1.02107
-1.423477e-007 1.02107
-1.421477e-007 1.02771
-1.419477e-007 1.03435
-1.417477e-007 1.03435
-1.415477e-007 1.03435
-1.413477e-007 1.03435
-1.411477e-007 1.02771
-1.409477e-007 1.04099
-1.407477e-007 1.03435
-1.405477e-007 1.03435
-1.403477e-007 1.03435
-1.401477e-007 1.02771
-1.399477e-007 1.02771
-1.397477e-007 1.02107
-1.395477e-007 1.02107
-1.393477e-007 1.01443
-1.391477e-007 1.02107
-1.389477e-007 1.00114
-1.387477e-007 1.00779
-1.385477e-007 1.00114
-1.383477e-007 1.00114
-1.381477e-007 0.994502
-1.379477e-007 0.994502
-1.377477e-007 1.00114
-1.375477e-007 1.00779
-1.373477e-007 1.00114
-1.371477e-007 1.02107
-1.369477e-007 1.02107
-1.367477e-007 1.02771
-1.365477e-007 1.03435
-1.363477e-007 1.04099
-1.361477e-007 1.05428
-1.359477e-007 1.04099
-1.357477e-007 1.04764
-1.355477e-007 1.04099
-1.353477e-007 1.04764
-1.351477e-007 1.03435
-1.349477e-007 1.03435
-1.347477e-007 1.02771
-1.345477e-007 1.02107
-1.343477e-007 1.02107
-1.341477e-007 1.02107
-1.339477e-007 1.02771
-1.337477e-007 1.02107
-1.335477e-007 1.01443
-1.333477e-007 1.01443
-1.331477e-007 1.01443
-1.329477e-007 1.01443
-1.327477e-007 1.02771
-1.325477e-007 1.02771
-1.323477e-007 1.02771
-1.321477e-007 1.02107
-1.319477e-007 1.02107
-1.317477e-007 1.02107
-1.315477e-007 1.02107
-1.313477e-007 1.01443
-1.311477e-007 1.01443
-1.309477e-007 1.01443
-1.307477e-007 1.02107
-1.305477e-007 1.02107
-1.303477e-007 1.02107
-1.301477e-007 1.02107
-1.299477e-007 1.03435
-1.297477e-007 1.02107
-1.295477e-007 1.03435
-1.293477e-007 1.02771
-1.291477e-007 1.03435
-1.289477e-007 1.03435
-1.287477e-007 1.03435
-1.285477e-007 1.02771
-1.283477e-007 1.03435
-1.281477e-007 1.02771
-1.279477e-007 1.02771
-1.277477e-007 1.02107
-1.275477e-007 1.02107
-1.273477e-007 1.02771
-1.271477e-007 1.02771
-1.269477e-007 1.02771
-1.267477e-007 1.02771
-1.265477e-007 1.03435
-1.263477e-007 1.04099
-1.261477e-007 1.02771
-1.259477e-007 1.02771
-1.257477e-007 1.02771
-1.255477e-007 1.02771
-1.253477e-007 1.02107
-1.251477e-007 1.01443
-1.249477e-007 1.00779
-1.247477e-007 1.00114
-1.245477e-007 0.994502
-1.243477e-007 0.98786
-1.241477e-007 0.98786
-1.239477e-007 0.98786
-1.237477e-007 0.98786
-1.235477e-007 0.994502
-1.233477e-007 0.994502
-1.231477e-007 1.01443
-1.229477e-007 1.00779
-1.227477e-007 1.02771
-1.225477e-007 1.02771
-1.223477e-007 1.04099
-1.221477e-007 1.04764
-1.219477e-007 1.04099
-1.217477e-007 1.04764
-1.215477e-007 1.04099
-1.213477e-007 1.04099
-1.211477e-007 1.03435
-1.209477e-007 1.02771
-1.207477e-007 1.02771
-1.205477e-007 1.02107
-1.203477e-007 1.01443
-1.201477e-007 1.01443
-1.199477e-007 1.02107
-1.197477e-007 1.02107
-1.195477e-007 1.02107
-1.193477e-007 1.02107
-1.191477e-007 1.02771
-1.189477e-007 1.02771
-1.187477e-007 1.04099
-1.185477e-007 1.04764
-1.183477e-007 1.04764
-1.181477e-007 1.04099
-1.179477e-007 1.04099
-1.177477e-007 1.04099
-1.175477e-007 1.03435
-1.173477e-007 1.02771
-1.171477e-007 1.04099
-1.169477e-007 1.02107
-1.167477e-007 1.02771
-1.165477e-007 1.02771
-1.163477e-007 1.03435
-1.161477e-007 1.02771
-1.159477e-007 1.02771
-1.157477e-007 1.02107
-1.155477e-007 1.02771
-1.153477e-007 1.01443
-1.151477e-007 1.02107
-1.149477e-007 1.00779
-1.147477e-007 1.00779
-1.145477e-007 0.994502
-1.143477e-007 0.994502
-1.141477e-007 0.98786
-1.139477e-007 1.00114
-1.137477e-007 0.994502
-1.135477e-007 1.01443
-1.133477e-007 1.00779
-1.131477e-007 1.02107
-1.129477e-007 1.02771
-1.127477e-007 1.04099
-1.125477e-007 1.05428
-1.123477e-007 1.04764
-1.121477e-007 1.06092
-1.119477e-007 1.05428
-1.117477e-007 1.04764
-1.115477e-007 1.04764
-1.113477e-007 1.03435
-1.111477e-007 1.02771
-1.109477e-007 1.02107
-1.107477e-007 1.02107
-1.105477e-007 1.00779
-1.103477e-007 1.01443
-1.101477e-007 1.02107
-1.099477e-007 1.02107
-1.097477e-007 1.02771
-1.095477e-007 1.03435
-1.093477e-007 1.03435
-1.091477e-007 1.04099
-1.089477e-007 1.03435
-1.087477e-007 1.03435
-1.085477e-007 1.03435
-1.083477e-007 1.02771
-1.081477e-007 1.02107
-1.079477e-007 1.02107
-1.077477e-007 1.01443
-1.075477e-007 1.01443
-1.073477e-007 1.00779
-1.071477e-007 1.02107
-1.069477e-007 1.02107
-1.067477e-007 1.02107
-1.065477e-007 1.02771
-1.063477e-007 1.03435
-1.061477e-007 1.04099
-1.059477e-007 1.04099
-1.057477e-007 1.03435
-1.055477e-007 1.02771
-1.053477e-007 1.02771
-1.051477e-007 1.02107
-1.049477e-007 1.03435
-1.047477e-007 1.02107
-1.045477e-007 1.02107
